recId,type,legal_name,trade_name,street_address,registration_number,date_first_registered,registration_begins,registration_ends,establishment_status,supervisor_no,supervisor_name,successor_no,successor_name,active,SeqNumber,seqLength,displayLatitude,displayLongitude,locationLabel,houseNumber,street,district,city,postalCode,county,state,country,zip_code_match,original_zip,name_short,independent,name_simplified,category
12799,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"C/O PHARMACY 1598 FLATBUSH AVE. BROOKLYN, NY 11210-0000",28791,2008-02-04,2016-02-01,2016-05-17,TRANSFER,,,,,False,1.0,1.0,40.63152,-73.94653,"1598 Flatbush Ave, Brooklyn, NY 11210, United States",1598,Flatbush Ave,Flatbush-Ditmas Park,Brooklyn,11210.0,Kings,NY,USA,1,11210,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12800,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"124 E. JERICHO TPKE HUNTINGTON STATION, NY 11746-0000",32246,2013-10-02,2016-02-01,2016-05-09,TRANSFER,,,"034174 CVS ALBANY, LLC/ CVS/PHARMACY #17662",,False,1.0,1.0,40.82769,-73.40489,"124 E Jericho Tpke, Huntington Station, NY 11746, United States",124,E Jericho Tpke,South Huntington,Huntington Station,11746.0,Suffolk,NY,USA,1,11746,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12801,PHARMACY,TARGET CORPORATION,TARGET   *T-1056),"C/O PHARMACY 3112 VESTAL PKY. E. VESTAL, NY 13850-0000",23166,1997-01-27,2016-02-01,2016-06-10,TRANSFER,,,,,False,1.0,1.0,42.09415,-76.00172,"3112 Vestal Pkwy E, Vestal, NY 13850, United States",3112,Vestal Pkwy E,,Vestal,13850.0,Broome,NY,USA,1,13850,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12802,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"4920 TRANSIT ROAD DEPEW, NY 14043-0000",28011,2006-08-11,2016-02-01,2016-05-17,TRANSFER,,,"034165 CVS ALBANY, LLC/ CVS PHARMACY 17271",,False,1.0,1.0,42.87898,-78.69872,"4920 TRANSIT Rd, Depew, NY 14043, United States",4920,TRANSIT Rd,,Depew,14043.0,Erie,NY,USA,1,14043,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12803,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"5750 SUNRISE HIGHWAY SAYVILLE, NY 11872-0000",32919,2014-07-11,2016-02-01,2016-05-09,TRANSFER,,,"034200 CVS ALBANY, LLC/ CVS/PHARMACY #17664",,False,1.0,1.0,40.76654,-73.06766,"5750 Sunrise Hwy, Sayville, NY 11782, United States",5750,Sunrise Hwy,,Sayville,11782.0,Suffolk,NY,USA,0,11872,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12804,PHARMACY,TARGET CORPORATION,TARGET   (T-1014),"C/O PHARMACY 1750 WALDEN AVE. CHEEKTOWAGA, NY 14225-0000",23036,1996-09-18,2016-02-01,2016-06-10,TRANSFER,,,,,False,1.0,1.0,42.91086,-78.77209,"1750 Walden Ave, Cheektowaga, NY 14225, United States",1750,Walden Ave,,Cheektowaga,14225.0,Erie,NY,USA,1,14225,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12805,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"2873 RICHMOND AVE. STATEN ISLAND, NY 10314-0000",32272,2013-10-02,2016-02-01,2016-04-29,TRANSFER,,,"034207 CVS ALBANY, LLC/ CVS PHARMACY 17616",,False,1.0,1.0,40.575996,-74.1694792,"2873 Richmond Ave, Staten Island, NY 10314, United States",2873,Richmond Ave,Heartland Village,Staten Island,10314.0,Richmond,NY,USA,1,10314,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12806,PHARMACY,TARGET CORPORATION,TARGET   (T-1108),"C/O PHARMACY 98 VETERANS MEMORIAL HWY. COMMACK, NY 11725-0000",23567,1998-01-30,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,40.83899,-73.2869,"98 Veterans Memorial Hwy, Commack, NY 11725, United States",98,Veterans Memorial Hwy,,Commack,11725.0,Suffolk,NY,USA,1,11725,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12807,PHARMACY,TARGET CORPORATION,TARGET   (T-1148),"C/O PHARMACY 838 SUNRISE HIGHWAY BAYSHORE, NY 11706-0000",24413,1999-06-25,2016-02-01,2016-04-29,TRANSFER,,,,,False,1.0,1.0,40.72717,-73.27803,"838 Sunrise Hwy, Bay Shore, NY 11706, United States",838,Sunrise Hwy,,Bay Shore,11706.0,Suffolk,NY,USA,1,11706,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12808,PHARMACY,TARGET CORPORATION,TARGET   (T-1083),"C/O PHARMACY 4120 PALISADES CENTER DR. WEST NYACK, NY 10994-0000",23726,1998-06-18,2016-02-01,2016-04-01,TRANSFER,,,,,False,1.0,1.0,41.09833,-73.95865,"4120 Palisades Center Dr, West Nyack, NY 10994, United States",4120,Palisades Center Dr,Central Nyack,West Nyack,10994.0,Rockland,NY,USA,1,10994,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12809,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"C/O PHARMACY 2975 HORSEBACK RD. MEDFORD, NY 11763-0000",27374,2005-07-13,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,40.8265922,-72.9887598,"2975 Horseblock Rd, Medford, NY 11763, United States",2975,Horseblock Rd,Medford,Medford,11763.0,Suffolk,NY,USA,1,11763,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12810,PHARMACY,TARGET CORPORATION,TARGET   (T-1191),"C/O PHARMACY 255 POND PATH ROAD SOUTH SETAUKET, NY 11720-0000",24407,1999-06-21,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,40.8826856,-73.1026812,"255 Pond Path, Centereach, NY 11720, United States",255,Pond Path,Centereach,Centereach,11720.0,Suffolk,NY,USA,1,11720,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12811,PHARMACY,TARGET CORPORATION,TARGET   (T-1477),"C/O PHARMACY 26 CROSSING BLVD. CLIFTON PARK, NY 12065-0000",25476,2002-09-13,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,42.85687,-73.77238,"26 Crossing Blvd, Clifton Park, NY 12065, United States",26,Crossing Blvd,,Clifton Park,12065.0,Saratoga,NY,USA,1,12065,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12812,PHARMACY,TARGET CORPORATION,T-1830,"C/O PHARMACY 578 AVIATION ROAD SUITE 1S QUEENSBURY, NY 12804-0000",27150,2005-02-23,2016-02-01,2016-05-17,,,,,,False,1.0,1.0,43.32795,-73.67823,"578 Aviation Rd, Queensbury, NY 12804, United States",578,Aviation Rd,,Queensbury,12804.0,Warren,NY,USA,1,12804,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12813,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"930 COUNTY RD 64 ELMIRA, NY 14903-0000",27892,2006-05-22,2016-02-01,2016-05-09,TRANSFER,,,"034168 CVS ALBANY, LLC/ CVS/PHARMACY #17240",,False,1.0,1.0,42.1541238,-76.8731926,"930 County Road 64, Elmira, NY 14903, United States",930,County Road 64,,Elmira,14903.0,Chemung,NY,USA,1,14903,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12814,PHARMACY,TARGET CORPORATION,TARGET   (T-1808),"50 SPRING VALLEY MARKETPLACE SPRING VALLEY, NY 10977-0000",26116,2003-07-03,2016-02-01,2016-04-01,TRANSFER,,,,,False,1.0,1.0,41.10429,-74.02384,"50 Spring Valley Market Pl, Spring Valley, NY 10977, United States",50,Spring Valley Market Pl,,Spring Valley,10977.0,Rockland,NY,USA,1,10977,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12815,PHARMACY,TARGET CORPORATION,TARGET #1887,"C/O PHARMACY 500 EAST SANFORD BLVD MOUNT VERNON, NY 10550-0000",26954,2004-09-27,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,40.90098,-73.81773,"500 Sandford Blvd E, Mt Vernon, NY 10550, United States",500,Sandford Blvd E,South Side,Mt Vernon,10550.0,Westchester,NY,USA,1,10550,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12816,PHARMACY,TARGET CORPORATION,TARGET   (T-1010),"C/O PHARMACY 1575 NIAGARA FALLS BLVD. AMHERST, NY 14228-0000",23569,1998-01-30,2016-02-01,2016-04-29,TRANSFER,,,,,False,1.0,1.0,42.99918,-78.81702,"1575 Niagara Falls Blvd, Amherst, NY 14228, United States",1575,Niagara Falls Blvd,,Amherst,14228.0,Erie,NY,USA,1,14228,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12817,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"128 BAILEY FARM ROAD MONROE, NY 10950-0000",27454,2005-08-25,2016-02-01,2016-04-01,DISCONTINUED,,,,,False,1.0,1.0,41.31567,-74.15089,"128 Bailey Farm Rd, Monroe, NY 10950, United States",128,Bailey Farm Rd,,Monroe,10950.0,Orange,NY,USA,1,10950,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12818,PHARMACY,TARGET CORPORATION,TARGET   (T-1475),"C/O PHARMACY 3857 STATE ROUTE 31 LIVERPOOL, NY 13090-1309",25493,2002-10-01,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,43.18798,-76.2466,"3857 State Route 31, Liverpool, NY 13090, United States",3857,State Route 31,,Liverpool,13090.0,Onondaga,NY,USA,1,13090,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12819,PHARMACY,TARGET CORPORATION,TARGET   (T-1147),"C/O PHARMACY 1149 SUNRISE HIGHWAY COPIAGUE, NY 11726-0000",23916,1998-09-10,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,40.6879,-73.40625,"1149 Sunrise Hwy, Copiague, NY 11726, United States",1149,Sunrise Hwy,Copiague,Copiague,11726.0,Suffolk,NY,USA,1,11726,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12820,PHARMACY,TARGET CORPORATION,TARGET   (T-1521),"C/O PHARMACY 428 BALLTOWN RD. SCHENECTADY, NY 12304-0000",25590,2003-02-24,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,42.7749574,-73.8933963,"428 Balltown Rd, Schenectady, NY 12304, United States",428,Balltown Rd,,Schenectady,12304.0,Schenectady,NY,USA,1,12304,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12821,PHARMACY,TARGET CORPORATION,TARGET   (T-1264),"C/O PHARMACY 3850 HEMPSTEAD TPKE. LEVITTOWN, NY 11756-0000",24643,2000-02-18,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,40.7247,-73.49436,"3850 Hempstead Tpke, Levittown, NY 11756, United States",3850,Hempstead Tpke,,Levittown,11756.0,Nassau,NY,USA,1,11756,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12822,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"204 SARATOGA RD. GLENVILLE, NY 12302-0000",31528,2012-10-03,2016-02-01,2016-05-09,TRANSFER,,,"034203 CVS ALBANY, LLC/ CVS PHARMACY  17647",,False,1.0,1.0,42.86747,-73.93075,"204 Saratoga Rd, Glenville, NY 12302, United States",204,Saratoga Rd,,Glenville,12302.0,Schenectady,NY,USA,1,12302,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12823,PHARMACY,TARGET CORPORATION,TARGET   (T-1344),"C/O PHARMACY 88-01 QUEENS BLVD. ELMHURST, NY 11373-0000",25145,2001-10-01,2016-02-01,2016-04-29,TRANSFER,,,,,False,1.0,1.0,40.7350841,-73.8745297,"88-01 Queens Blvd, Elmhurst, NY 11373, United States",88-01,Queens Blvd,Elmhurst,Elmhurst,11373.0,Queens,NY,USA,1,11373,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12824,PHARMACY,TARGET CORPORATION,TARGET   (T-1195),"C/O PHARMACY 2161 FAIRPORT-NINE MILE PT. ROAD FAIRPORT, NY 14450-0000",24497,1999-09-16,2016-02-01,2016-05-04,,,,,,False,1.0,1.0,43.1279,-77.44327,"2161 Fairport Nine Mile Point Rd, Fairport, NY 14450, United States",2161,Fairport Nine Mile Point Rd,,Fairport,14450.0,Monroe,NY,USA,1,14450,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12825,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"8061 BREWERTON RD C/O PHARMACY CICERO, NY 13039-0000",28460,2007-06-08,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,43.16143,-76.12292,"8061 Brewerton Rd, Cicero, NY 13039, United States",8061,Brewerton Rd,,Cicero,13039.0,Onondaga,NY,USA,1,13039,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12826,PHARMACY,TARGET CORPORATION,TARGET,"C/O PHARMACY 9 CITY PLACE WHITE PLAINS, NY 10601-0000",26310,2003-09-25,2016-02-01,2016-04-01,TRANSFER,,,,,False,1.0,1.0,41.03234,-73.76548,"9 City Pl, White Plains, NY 10601, United States",9,City Pl,,White Plains,10601.0,Westchester,NY,USA,1,10601,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12827,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"160 N RESEARCH PL CENTRAL ISLIP, NY 11722-0000",27891,2006-05-23,2016-02-01,2016-05-09,TRANSFER,,,"034156 CVS ALBANY, LLC/ CVS/PHARMACY 17188",,False,1.0,1.0,40.77317,-73.20149,"160 N Research Pl, Central Islip, NY 11722, United States",160,N Research Pl,Central Islip,Central Islip,11722.0,Suffolk,NY,USA,1,11722,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12828,PHARMACY,TARGET CORPORATION,TARGET   (T-1387),"C/O PHARMACY 4 HENRY STREET COMMACK, NY 11725-5423",25477,2002-09-17,2016-02-01,2016-06-10,TRANSFER,,,,,False,1.0,1.0,40.80835,-73.29415,"4 Henry St, Commack, NY 11725, United States",4,Henry St,,Commack,11725.0,Suffolk,NY,USA,1,11725,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12829,PHARMACY,TARGET CORPORATION,TARGET   (T-1508),"C/O PHARMACY 40 CATHERWOOD ROAD ITHACA, NY 14850-1056",25495,2002-10-01,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,42.48308,-76.49099,"40 Catherwood Rd, Ithaca, NY 14850, United States",40,Catherwood Rd,,Ithaca,14850.0,Tompkins,NY,USA,1,14850,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12830,PHARMACY,TARGET CORPORATION,TARGET   (T-1915,"C/O PHARMACY 675 TROY-SCHENECTADY ROAD LATHAM, NY 12110-0000",26933,2004-09-30,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,42.75531,-73.77221,"675 Troy Schenectady Rd, Latham, NY 12110, United States",675,Troy Schenectady Rd,,Latham,12110.0,Albany,NY,USA,1,12110,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12831,PHARMACY,TARGET CORPORATION,TARGET   (T-1150),"C/O PHARMACY 13505 20TH AVE. COLLEGE POINT, NY 11356-0000",23915,1998-09-09,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,40.7817849,-73.832737,"13505 20th Ave, College Point, NY 11356, United States",13505,20th Ave,College Point,College Point,11356.0,Queens,NY,USA,1,11356,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12832,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"60 SMITHFIELD BLVD STE 49 PLATTSBURGH, NY 12901-0000",29129,2008-09-04,2016-02-01,2016-04-29,TRANSFER,,,,,False,1.0,1.0,44.70238,-73.49119,"60 Smithfield Blvd, Plattsburgh, NY 12901, United States",60,Smithfield Blvd,,Plattsburgh,12901.0,Clinton,NY,USA,1,12901,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12833,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"100 AMSTERDAM COMMONS AMSTERDAM, NY 12010-0000",29128,2008-09-19,2016-02-01,2016-05-18,TRANSFER,,,"034148 CVS ALBANY, LLC/ CVS PHARMACY #17514",,False,1.0,1.0,42.96552,-74.19026,"100 Amsterdam Commons, Amsterdam, NY 12010, United States",100,Amsterdam Commons,,Amsterdam,12010.0,Montgomery,NY,USA,1,12010,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12834,PHARMACY,TARGET CORPORATION,,"C/O PHARMACY 500 WEST SUNRISE HWY VALLEY STREAM, NY 11581-0000",24645,2000-02-18,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,40.66438,-73.71974,"500 W Sunrise Hwy, Valley Stream, NY 11581, United States",500,W Sunrise Hwy,,Valley Stream,11581.0,Nassau,NY,USA,1,11581,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12835,PHARMACY,TARGET CORPORATION,TARGET   (T-1268),"C/O PHARMACY 1440 CENTRAL AVENUE ALBANY, NY 12205-0000",24764,2000-07-10,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,42.70655,-73.82316,"1440 Central Ave, Albany, NY 12205, United States",1440,Central Ave,,Albany,12205.0,Albany,NY,USA,1,12205,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12836,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"C/O PHARMACY 3657 W GENESEE ST SYRACUSE, NY 13219-0000",28559,2007-08-22,2016-02-01,2016-05-17,TRANSFER,,,,,False,1.0,1.0,43.04663,-76.23639,"3657 W Genesee St, Syracuse, NY 13219, United States",3657,W Genesee St,Fairmount,Syracuse,13219.0,Onondaga,NY,USA,1,13219,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12837,PHARMACY,TARGET CORPORATION,TARGET   (T-1157),"C/O PHARMACY 2325 MARKETPLACE DRIVE HENRIETTA, NY 14623-0000",24098,1998-09-23,2016-02-01,2016-04-29,TRANSFER,,,,,False,1.0,1.0,43.07755,-77.63217,"2325 Marketplace Dr, Henrietta, NY 14623, United States",2325,Marketplace Dr,,Henrietta,14623.0,Monroe,NY,USA,1,14623,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12838,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"C/O PHARMACY 195-A NO. BEDFORD RD. MT. KISCO, NY 10549-0000",27126,2005-02-11,2016-02-01,2016-04-07,TRANSFER,,,,,False,1.0,1.0,41.18486,-73.73738,"Bedford Rd, Mt Kisco, NY 10549, United States",,Bedford Rd,,Mt Kisco,10549.0,Westchester,NY,USA,1,10549,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12839,PHARMACY,TARGET CORPORATION,TARGET    (T-1885),"C/O PHARMACY 2003 BROADWAY MALL HICKSVILLE, NY 11801-2719",26932,2004-09-30,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,40.77187,-73.53336,"2003 Broadway Mall, Hicksville, NY 11801, United States",2003,Broadway Mall,,Hicksville,11801.0,Nassau,NY,USA,1,11801,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12840,PHARMACY,TARGET CORPORATION,TARGET   *T-1012),"C/O PHARMACY 7414 NIAGARA FALLS BLVD. NIAGARA FALLS, NY 14304-0000",23041,1996-09-18,2016-02-01,2016-04-29,TRANSFER,,,,,False,1.0,1.0,43.08884,-78.9782,"7414 Niagara Falls Blvd, Niagara Falls, NY 14304, United States",7414,Niagara Falls Blvd,,Niagara Falls,14304.0,Niagara,NY,USA,1,14304,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12841,PHARMACY,TARGET CORPORATION,TARGET   (T-1796),"C/O PHARMACY 625 THIRD AVE. EXT RENSSELAER, NY 12144-5618",26117,2003-07-02,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,42.64465,-73.69954,"625 3rd Ave Ext, Rensselaer, NY 12144, United States",625,3rd Ave Ext,,Rensselaer,12144.0,Rensselaer,NY,USA,1,12144,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12842,PHARMACY,TARGET CORPORATION,,"700 EXTERIOR ST. BRONX, NY 10451-0000",29591,2009-06-24,2016-02-01,2016-05-09,TRANSFER,,,"034150 CVS ALBANY, LLC/ CVS/PHARMACY #17526",,False,1.0,1.0,40.82384,-73.93072,"700 Exterior St, Bronx, NY 10451, United States",700,Exterior St,Mott Haven,Bronx,10451.0,Bronx,NY,USA,1,10451,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12843,PHARMACY,TARGET CORPORATION,TARGET PHARMACY,"3181 CHILI AVE. ROCHESTER, NY 14624-0000",29604,2009-06-24,2016-02-01,2016-04-29,TRANSFER,,,"034271 CVS ALBANY, LLC/ CVS PHARMACY 17556",,False,1.0,1.0,43.10483,-77.74674,"3181 Chili Ave, Rochester, NY 14624, United States",3181,Chili Ave,,Rochester,14624.0,Monroe,NY,USA,1,14624,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12844,PHARMACY,TARGET CORPORATION,TARGET   (T-1296),"C/O PHARMACY ONE N. GALLERIA DR. SUITE 140 MIDDLETOWN, NY 10941-0000",25074,2001-06-25,2016-02-01,2016-04-01,,,,,,False,1.0,1.0,41.47205,-74.36007,"10941, Middletown, NY, United States",,,,Middletown,10941.0,Orange,NY,USA,1,10941,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12845,PHARMACY,TARGET CORPORATION,TARGET   (T-1849),"C/O PHARMACY 139 FLATBUSH AVE. BROOKLYN, NY 11217-0000",26766,2004-07-15,2016-02-01,2016-05-09,TRANSFER,,,,,False,1.0,1.0,40.68448,-73.97748,"139 Flatbush Ave, Brooklyn, NY 11217, United States",139,Flatbush Ave,Fort Greene,Brooklyn,11217.0,Kings,NY,USA,1,11217,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12846,PHARMACY,TARGET CORPORATION,TARGET   (T-1194),"C/O PHARMACY 600 GREECE RIDGE CTR. DR. ROCHESTER, NY 14626-2818",24487,1999-09-16,2016-02-01,2016-04-29,TRANSFER,,,,,False,1.0,1.0,43.20275,-77.6922,"600 Greece Ridge Center Dr, Rochester, NY 14626, United States",600,Greece Ridge Center Dr,,Rochester,14626.0,Monroe,NY,USA,1,14626,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12847,PHARMACY,TARGET CORPORATION,TARGET   (T-1492),"C/O PHARMACY 1 SANGERTOWN SQUARE SUITE 3 NEW HARTFORD, NY 13413-0000",25481,2002-09-19,2016-02-01,2016-04-29,,,,,,False,1.0,1.0,43.08008,-75.31416,"1 Sangertown Sq, New Hartford, NY 13413, United States",1,Sangertown Sq,,New Hartford,13413.0,Oneida,NY,USA,1,13413,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12848,PHARMACY,TARGET CORPORATION,TARGET   (T-1156),"C/O PHARMACY 7500 COMMONS BLVD. VICTOR, NY 14564-0000",24099,1998-09-23,2016-02-01,2016-04-26,TRANSFER,,,,,False,1.0,1.0,43.03362,-77.44805,"7500 Commons Blvd, Victor, NY 14564, United States",7500,Commons Blvd,,Victor,14564.0,Ontario,NY,USA,1,14564,TARGET,False,TARGET CORPORATION,MAJOR CHAIN
12852,PHARMACY,"TARIQ, NAJMUT & SADEQUIN, MOHAMMAD",CROSS COUNTY PHARMACY,"RAHMAN, MOHAMMED TARIQUR CROSS COUNTY PHARMACY 1514 MADISON AVE. NEW YORK, NY 10029-0000",18765,1985-09-03,2010-10-01,2012-09-19,,,,,,False,1.0,1.0,40.79154,-73.95122,"1514 Madison Ave, New York, NY 10029, United States",1514,Madison Ave,East Harlem,New York,10029.0,New York,NY,USA,1,10029,"TARIQ,",True,TARIQ NAJMUT & SADEQUIN MOHAMMAD,INDEPENDENT
12854,PHARMACY,TAS PHARMACY INC.,NORTH STREET PHARMACY,"445 NORTH ST. ROUTE 17M MIDDLETOWN, NY 10940-0000",32054,2013-07-02,2013-07-02,2016-06-30,DISCONTINUED,,,,,False,1.0,1.0,41.4610904,-74.4118156,"445 North St, Middletown, NY 10940, United States",445,North St,,Middletown,10940.0,Orange,NY,USA,1,10940,TAS,True,TAS PHARMACY INC,INDEPENDENT
12856,PHARMACY,TAYLOR CARE CENTER AT WESTCHESTER,"TAYLOR, RUTH GERIATRIC AND REHABILITATION","INSTITUTE C/O PHARMACY 25 BRADHURST AVE. HAWTHORNE, NY 10532-0000",15746,1977-01-01,2007-02-01,2009-05-06,,,,,,False,1.0,1.0,41.09094,-73.8018,"25 Bradhurst Ave, Hawthorne, NY 10532, United States",25,Bradhurst Ave,Valhalla,Hawthorne,10532.0,Westchester,NY,USA,1,10532,TAYLOR,True,TAYLOR CARE CENTER AT WESTCHESTER,HEALTHCARE
12857,PHARMACY,TAYLOR'S PHARMACY INC,,"1 NORTHERN BLVD GREAT NECK, NY 11021-0000",37588,2019-07-22,2022-07-01,2025-06-30,,55071.0,,,,True,1.0,1.0,40.77283,-73.73401,"1 Northern Blvd, Great Neck, NY 11021, United States",1,Northern Blvd,University Gardens,Great Neck,11021.0,Nassau,NY,USA,1,11021,TAYLOR'S,True,TAYLOR'S PHARMACY INC,INDEPENDENT
12858,PHARMACY,TAZMI CORP.,TAZMI PHARMACY,"59-05 ROOSEVELT AVE. WOODSIDE, NY 11377-0000",31980,2013-05-23,2022-05-01,2025-04-30,,58317.0,,,,True,1.0,1.0,40.74555,-73.90505,"59-05 Roosevelt Ave, Woodside, NY 11377, United States",59-05,Roosevelt Ave,Woodside,Woodside,11377.0,Queens,NY,USA,1,11377,TAZMI,True,TAZMI CORP,INDEPENDENT
12861,PHARMACY,"TEBA PHARMACY, INC.",TEBA PHARMACY,"7618 5TH AVE. BROOKLYN, NY 11209-3304",32292,2013-10-23,2019-10-01,2022-09-30,,52113.0,,,,True,1.0,1.0,40.62833,-74.02328,"7618 5th Ave, Brooklyn, NY 11209, United States",7618,5th Ave,Bay Ridge & Fort Hamilton,Brooklyn,11209.0,Kings,NY,USA,1,11209,TEBA,True,TEBA PHARMACY INC,INDEPENDENT
12862,PHARMACY,TEE PHARMACY INC.,,"3333 FRANCIS LEWIS BLVD FLUSHING, NY 11358-1928",34632,2016-09-02,2019-09-01,2019-11-01,DISCONTINUED,,,,,False,1.0,1.0,40.7668097,-73.789812,"3333 Francis Lewis Blvd, Flushing, NY 11358, United States",3333,Francis Lewis Blvd,Auburndale,Flushing,11358.0,Queens,NY,USA,1,11358,TEE,True,TEE PHARMACY INC,INDEPENDENT
12863,PHARMACY,"TEE VAL PHARMACY, INC.",GOODRICH PHARMACY,"104 W. 70TH STREET NEW YORK, NY 10023-0000",4240,2031-01-01,2010-02-01,2012-06-13,DISCONTINUED,,,,,False,1.0,1.0,40.77615,-73.98012,"104 W 70th St, New York, NY 10023, United States",104,W 70th St,Lincoln Square,New York,10023.0,New York,NY,USA,1,10023,TEE,True,TEE VAL PHARMACY INC,INDEPENDENT
12864,PHARMACY,TEJ PHARMACY INC.,CIR-KORT PHARMACY,"414 WILLIS AVE. BRONX, NY 10454-0000",23572,1998-06-08,2022-07-01,2025-06-30,,33495.0,,,,True,1.0,1.0,40.81298,-73.91983,"414 Willis Ave, Bronx, NY 10454, United States",414,Willis Ave,Port Morris,Bronx,10454.0,Bronx,NY,USA,1,10454,TEJ,True,TEJ PHARMACY INC,INDEPENDENT
12865,PHARMACY,TEJHARSH INC.,RIVERFRONT PHARMACY,"2490 RIVERFRONT CTR AMSTERDAM, NY 12010-0000",34784,2016-07-12,2022-07-01,2025-06-30,,58210.0,,,,True,1.0,1.0,42.93693,-74.19067,"2490 Riverfront Ctr, Amsterdam, NY 12010, United States",2490,Riverfront Ctr,,Amsterdam,12010.0,Montgomery,NY,USA,1,12010,TEJHARSH,True,TEJHARSH INC,INDEPENDENT
