recId,type,legal_name,trade_name,street_address,registration_number,date_first_registered,registration_begins,registration_ends,establishment_status,supervisor_no,supervisor_name,successor_no,successor_name,active,SeqNumber,seqLength,displayLatitude,displayLongitude,locationLabel,houseNumber,street,district,city,postalCode,county,state,country,zip_code_match,original_zip,name_short,independent
"14465",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 745 CALKINS RD. ROCHESTER, NY 14623-0000","19727",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.06748","-77.61237","745 Calkins Rd, Rochester, NY 14623, United States","745",Calkins Rd,,Rochester,"14623.0",Monroe,NY,USA,"1","14623",WEGMAN'S,False
"14466",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 300 HAMILTON ST. GENEVA, NY 14456-0000","21220",1992-02-13,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.85952","-76.99611","300 Hamilton St, Geneva, NY 14456, United States","300",Hamilton St,,Geneva,"14456.0",Ontario,NY,USA,"1","14456",WEGMAN'S,False
"14467",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 1750 EAST AVE. ROCHESTER, NY 14610-0000","19721",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.14654","-77.5575","1750 East Ave, Rochester, NY 14610, United States","1750",East Ave,East Avenue,Rochester,"14610.0",Monroe,NY,USA,"1","14610",WEGMAN'S,False
"14468",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 2200 RIDGE RD. EAST ROCHESTER, NY 14622-0000","19717",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.20486","-77.55786","2200 Ridge Rd E, Rochester, NY 14622, United States","2200",Ridge Rd E,,Rochester,"14622.0",Monroe,NY,USA,"1","14622",WEGMAN'S,False
"14469",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 1100 CLEMENS CENTER PKWY. ELMIRA, NY 14901-0000","22816",1996-01-18,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.10389","-76.8099","1100 Clemens Center Pkwy, Elmira, NY 14901, United States","1100",Clemens Center Pkwy,,Elmira,"14901.0",Chemung,NY,USA,"1","14901",WEGMAN'S,False
"14470",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 1 LOOP ROAD AUBURN, NY 13021-0000","19704",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.93161","-76.56441","1 Loop Rd, Auburn, NY 13021, United States","1",Loop Rd,,Auburn,"13021.0",Cayuga,NY,USA,"1","13021",WEGMAN'S,False
"14471",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 525 TITUS AVE. ROCHESTER, NY 14617-0000","19725",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.21044","-77.60243","525 Titus Ave, Rochester, NY 14617, United States","525",Titus Ave,,Rochester,"14617.0",Monroe,NY,USA,"1","14617",WEGMAN'S,False
"14472",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 370 ORCHARD PARK RD. WEST SENECA, NY 14224-0000","19731",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.83487","-78.78406","370 Orchard Park Rd, West Seneca, NY 14224, United States","370",Orchard Park Rd,,West Seneca,"14224.0",Erie,NY,USA,"1","14224",WEGMAN'S,False
"14473",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 3145 NIAGARA FALLS BLVD. AMHERST, NY 14228-0000","22057",1994-03-31,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.0384","-78.82351","3145 Niagara Falls Blvd, Amherst, NY 14228, United States","3145",Niagara Falls Blvd,,Amherst,"14228.0",Erie,NY,USA,"1","14228",WEGMAN'S,False
"14474",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 3953 RTE 31 LIVERPOOL, NY 13090-0000","20268",1989-07-26,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.187","-76.23789","3953 State Route 31, Liverpool, NY 13090, United States","3953",State Route 31,,Liverpool,"13090.0",Onondaga,NY,USA,"1","13090",WEGMAN'S,False
"14475",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 3701 MT. READ BLVD. ROCHESTER, NY 14616-0000","19722",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.22609","-77.66041","3701 Mt Read Blvd, Rochester, NY 14616, United States","3701",Mt Read Blvd,,Rochester,"14616.0",Monroe,NY,USA,"1","14616",WEGMAN'S,False
"14476",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 851 FAIRPORT RD. EAST ROCHESTER, NY 14445-0000","19709",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.1018","-77.48353","851 Fairport Rd, East Rochester, NY 14445, United States","851",Fairport Rd,,East Rochester,"14445.0",Monroe,NY,USA,"1","14445",WEGMAN'S,False
"14478",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 945 FAIRMOUNT AVE WE JAMESTOWN, NY 14701-0000","22377",1995-03-15,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.09728","-79.29125","945 Fairmount Ave, Jamestown, NY 14701, United States","945",Fairmount Ave,,Jamestown,"14701.0",Chautauqua,NY,USA,"1","14701",WEGMAN'S,False
"14479",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 3175 CHILI AVE. ROCHESTER, NY 14624-0000","21998",1994-01-24,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.10696","-77.7454","3175 Chili Ave, Rochester, NY 14624, United States","3175",Chili Ave,,Rochester,"14624.0",Monroe,NY,USA,"1","14624",WEGMAN'S,False
"14480",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 1955 EMPIRE BLVD. WEBSTER, NY 14580-0000","19730",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.19245","-77.50325","1955 Empire Blvd, Webster, NY 14580, United States","1955",Empire Blvd,,Webster,"14580.0",Monroe,NY,USA,"1","14580",WEGMAN'S,False
"14481",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 4287 GENESEE VALLEY PLAZA GENESEO, NY 14454-0000","21499",1993-01-05,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.79714","-77.7843","4287 Genesee Valley Plz, Geneseo, NY 14454, United States","4287",Genesee Valley Plz,,Geneseo,"14454.0",Livingston,NY,USA,"1","14454",WEGMAN'S,False
"14482",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 6789 E. GENESEE ST. FAYETTEVILLE, NY 13066-0000","19712",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.03141","-76.0525","6789 E Genesee St, Fayetteville, NY 13066, United States","6789",E Genesee St,,Fayetteville,"13066.0",Onondaga,NY,USA,"1","13066",WEGMAN'S,False
"14483",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 601 AMHERST ST. BUFFALO, NY 14207-0000","23479",1997-10-24,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.93921","-78.88272","601 Amherst St, Buffalo, NY 14207, United States","601",Amherst St,Black Rock,Buffalo,"14207.0",Erie,NY,USA,"1","14207",WEGMAN'S,False
"14485",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 6600 PITTSFORD-PALMYRA RD FAIRPORT, NY 14450-0000","19711",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.07035","-77.44739","6600 Pittsford Palmyra Rd, Fairport, NY 14450, United States","6600",Pittsford Palmyra Rd,,Fairport,"14450.0",Monroe,NY,USA,"1","14450",WEGMAN'S,False
"14486",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 2301 LYELL AVE. ROCHESTER, NY 14606-0000","19724",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.16353","-77.68875","2301 Lyell Ave, Rochester, NY 14606, United States","2301",Lyell Ave,,Rochester,"14606.0",Monroe,NY,USA,"1","14606",WEGMAN'S,False
"14487",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 8270 TRANSIT RD. WILLIAMSVILLE, NY 14221-0000","23056",1996-09-11,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.99344","-78.6985","8270 TRANSIT Rd, Buffalo, NY 14221, United States","8270",TRANSIT Rd,,Buffalo,"14221.0",Erie,NY,USA,"1","14221",WEGMAN'S,False
"14488",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 6660 FOURTH SECTION RD. BROCKPORT, NY 14420-0000","19705",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.20011","-77.94692","6660 Fourth Section Rd, Brockport, NY 14420, United States","6660",Fourth Section Rd,,Brockport,"14420.0",Monroe,NY,USA,"1","14420",WEGMAN'S,False
"14490",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"2873 BROADWAY STREET SUITE 100 CHEEKTOWAGA, NY 14227-0000","37807",2020-07-28,2020-07-28,2023-06-30,,,,,,True,"1.0","1.0","42.9021756","-78.7688004","2873 Broadway St, Cheektowaga, NY 14227, United States","2873",Broadway St,,Cheektowaga,"14227.0",Erie,NY,USA,"1","14227",WEGMAN'S,False
"14491",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 650 HARRY L DRIVE JOHNSON CITY, NY 13790-0000","20677",1990-07-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.12335","-75.97339","650 Harry L Dr, Johnson City, NY 13790, United States","650",Harry L Dr,,Johnson City,"13790.0",Broome,NY,USA,"1","13790",WEGMAN'S,False
"14492",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 3195 MONROE AVE. ROCHESTER, NY 14618-0000","19726",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.10594","-77.54298","3195 Monroe Ave, Rochester, NY 14618, United States","3195",Monroe Ave,,Rochester,"14618.0",Monroe,NY,USA,"1","14618",WEGMAN'S,False
"14493",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 1000 HWY 36 NORTH HORNELL, NY 14843-0000","22470",1995-04-17,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.34646","-77.66917","1000 State Route 36, Hornell, NY 14843, United States","1000",State Route 36,,Hornell,"14843.0",Steuben,NY,USA,"1","14843",WEGMAN'S,False
"14494",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 3177 LATTA RD. ROCHESTER, NY 14612-0000","20223",1989-05-18,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.25017","-77.69996","3177 Latta Rd, Rochester, NY 14612, United States","3177",Latta Rd,,Rochester,"14612.0",Monroe,NY,USA,"1","14612",WEGMAN'S,False
"14495",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 4979 W. TAFT RD. LIVERPOOL, NY 13088-0000","19714",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.12268","-76.16908","4979 W Taft Rd, Liverpool, NY 13088, United States","4979",W Taft Rd,,Liverpool,"13088.0",Onondaga,NY,USA,"1","13088",WEGMAN'S,False
"14496",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 651 DICK RD DEPEW, NY 14043-0000","19708",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.92066","-78.73723","651 Dick Rd, Depew, NY 14043, United States","651",Dick Rd,,Depew,"14043.0",Erie,NY,USA,"1","14043",WEGMAN'S,False
"14497",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 3325 W. GENESEE ST. GEDDES, NY 13219-0000","19713",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.04733","-76.22757","3325 W Genesee St, Geddes, NY 13219, United States","3325",W Genesee St,Westvale,Geddes,"13219.0",Onondaga,NY,USA,"1","13219",WEGMAN'S,False
"14498",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 345 EASTERN BLVD. CANANDAIGUA, NY 14424-0000","19706",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.87617","-77.25524","345 Eastern Blvd, Canandaigua, NY 14424, United States","345",Eastern Blvd,,Canandaigua,"14424.0",Ontario,NY,USA,"1","14424",WEGMAN'S,False
"14499",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 24-28 S.BRIDGE ST. CORNING, NY 14830-0000","19707",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.14584","-77.06341","28 S Bridge St, Corning, NY 14830, United States","28",S Bridge St,,Corning,"14830.0",Steuben,NY,USA,"1","14830",WEGMAN'S,False
"14500",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY S-3740 MCKINLEY PKY. BLASDELL, NY 14219-0000","19803",1988-04-21,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.78346","-78.81239","3740 McKinley Pkwy, Buffalo, NY 14219, United States","3740",McKinley Pkwy,,Buffalo,"14219.0",Erie,NY,USA,"1","14219",WEGMAN'S,False
"14501",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 5275 SHERIDAN DRIVE WILLIAMSVILLE, NY 14221-0000","19701",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.977","-78.73694","5275 Sheridan Dr, Buffalo, NY 14221, United States","5275",Sheridan Dr,,Buffalo,"14221.0",Erie,NY,USA,"1","14221",WEGMAN'S,False
"14502",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 900 HOLT RD. WEBSTER, NY 14580-0000","20767",1990-10-09,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.21288","-77.44466","900 Holt Rd, Webster, NY 14580, United States","900",Holt Rd,,Webster,"14580.0",Monroe,NY,USA,"1","14580",WEGMAN'S,False
"14504",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 800 WEST MILLER ST. NEWARK, NY 14513-0000","21294",1992-05-19,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.04421","-77.1116","800 W Miller St, Newark, NY 14513, United States","800",W Miller St,,Newark,"14513.0",Wayne,NY,USA,"1","14513",WEGMAN'S,False
"14505",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 1577 MILITARY RD. NIAGARA FALLS, NY 14304-0000","24228",1999-01-20,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.0948","-78.97001","1577 Military Rd, Niagara Falls, NY 14304, United States","1577",Military Rd,,Niagara Falls,"14304.0",Niagara,NY,USA,"1","14304",WEGMAN'S,False
"14506",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 650 HYLAN DR. ROCHESTER, NY 14623-0000","19719",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.08305","-77.62805","650 Hylan Dr, Rochester, NY 14623, United States","650",Hylan Dr,,Rochester,"14623.0",Monroe,NY,USA,"1","14623",WEGMAN'S,False
"14507",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 4256 JAMES ST. EAST SYRACUSE, NY 13057-0000","19710",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.06882","-76.08731","4256 James St, East Syracuse, NY 13057, United States","4256",James St,,East Syracuse,"13057.0",Onondaga,NY,USA,"1","13057",WEGMAN'S,False
"14508",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 4722 ONONDAGA BLVD. SYRACUSE, NY 13219-0000","19728",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.03133","-76.1922","4722 Onondaga Blvd, Syracuse, NY 13219, United States","4722",Onondaga Blvd,,Syracuse,"13219.0",Onondaga,NY,USA,"1","13219",WEGMAN'S,False
"14509",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 4960 TRANSIT RD. DEPEW, NY 14043-0000","22359",1995-01-17,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.88295","-78.69706","4960 TRANSIT Rd, Depew, NY 14043, United States","4960",TRANSIT Rd,,Depew,"14043.0",Erie,NY,USA,"1","14043",WEGMAN'S,False
"14510",PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 2155 PENFIELD RD. PENFIELD, NY 14526-0000","19716",1988-02-10,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.13032","-77.44271","2155 Penfield Rd, Penfield, NY 14526, United States","2155",Penfield Rd,,Penfield,"14526.0",Monroe,NY,USA,"1","14526",WEGMAN'S,False
"14544",PHARMACY,WEINSTEIN PHARMACY CORP.,,"101 KATONAH AVENUE KATONAH, NY 10536-0000","19263",1986-10-30,2019-11-01,2022-10-31,,"63151.0",,,,True,"1.0","1.0","41.25829","-73.68435","101 Katonah Ave, Katonah, NY 10536, United States","101",Katonah Ave,,Katonah,"10536.0",Westchester,NY,USA,"1","10536",WEINSTEIN,True
"14546",PHARMACY,"WEIS MARKETS, INC.",WEIS PHARMACY,"160 ROBINSON ST. BINGHAMTON, NY 13904-0000","30387",2010-10-07,2019-10-01,2022-09-30,,"60379.0",,,,True,"1.0","1.0","42.10656","-75.88926","160 Robinson St, Binghamton, NY 13904, United States","160",Robinson St,,Binghamton,"13904.0",Broome,NY,USA,"1","13904",WEIS,False
"14547",PHARMACY,"WEIS MARKETS, INC.",,"100 RANO BLVD. VESTAL, NY 13850-0000","29953",2010-03-22,2022-03-01,2025-02-28,,"48928.0",,,,True,"1.0","1.0","42.0938","-76.00476","100 Rano Blvd, Vestal, NY 13850, United States","100",Rano Blvd,,Vestal,"13850.0",Broome,NY,USA,"1","13850",WEIS,False
"14549",PHARMACY,"WEIS MARKETS, INC.",WEIS PHARMACY #116,"401 N. MAIN ST. ELMIRA, NY 14902-0000","18043",1984-02-09,2022-03-01,2025-02-28,,"49267.0",,,,True,"1.0","1.0","42.09186","-76.81042","401 N Main St, Elmira, NY 14901, United States","401",N Main St,,Elmira,"14901.0",Chemung,NY,USA,"0","14902",WEIS,False
"14560",PHARMACY,"WELEDA, INC.",,"1 BRIDGE STREET SUITE 42 IRVINGTON, NY 10533-0000","25112",2001-08-08,2019-09-01,2022-08-31,,,,,,True,"1.0","1.0","41.04077","-73.87337","1 Bridge St, Irvington, NY 10533, United States","1",Bridge St,,Irvington,"10533.0",Westchester,NY,USA,"1","10533","WELEDA,",True
"14573",PHARMACY,WELLNESS PARK PHARMACY INC.,,"8672 BUFFALO AVE. NIAGARA FALLS, NY 14304-0000","30824",2011-12-09,2020-12-01,2023-11-30,,"42950.0",,,,True,"1.0","1.0","43.07747","-78.96341","8672 Buffalo Ave, Niagara Falls, NY 14304, United States","8672",Buffalo Ave,,Niagara Falls,"14304.0",Niagara,NY,USA,"1","14304",WELLNESS,True
"14577",PHARMACY,WELLNESS RX LLC.,,"5980 MAIN STREET TANNERSVILLE, NY 12485-0000","33266",2015-04-02,2021-04-01,2024-03-31,,"28817.0",,,,True,"1.0","1.0","42.19615","-74.132","5980 Main St, Tannersville, NY 12485, United States","5980",Main St,,Tannersville,"12485.0",Greene,NY,USA,"1","12485",WELLNESS,True
"14581",PHARMACY,"WESLEY HEALTH CARE CENTER, INC.",,"131 LAWRENCE ST. SARATOGA SPRINGS, NY 12866-0000","18266",1984-08-31,2019-10-01,2022-09-30,,"30019.0",,,,True,"1.0","1.0","43.0882","-73.79052","131 Lawrence St, Saratoga Springs, NY 12866, United States","131",Lawrence St,,Saratoga Springs,"12866.0",Saratoga,NY,USA,"1","12866",WESLEY,True
"14594",PHARMACY,WEST NYACK PHARMACY LLC,WEST NYACK PHARMACY,"719 W NYACK RD WEST NYACK, NY 10994-0000","37942",2020-02-26,2020-02-26,2023-01-31,,"35859.0",,,,True,"1.0","1.0","41.09359","-73.97157","719 W Nyack Rd, West Nyack, NY 10994, United States","719",W Nyack Rd,,West Nyack,"10994.0",Rockland,NY,USA,"1","10994",WEST,True
"14601",PHARMACY,WESTBURY DRUG CORP,,"173 POST AVE WESTBURY, NY 11590-0000","37618",2019-09-04,2019-09-04,2022-08-31,,"66647.0",,,,True,"1.0","1.0","40.75479","-73.58813","173 Post Ave, Westbury, NY 11590, United States","173",Post Ave,,Westbury,"11590.0",Nassau,NY,USA,"1","11590",WESTBURY,True
"14602",PHARMACY,WESTCHESTER APOTHECARY LLC,,"104 MAIN STREET IRVINGTON, NY 10533-0000","37651",2019-10-10,2019-10-10,2022-09-30,,"62718.0",,,,True,"1.0","1.0","41.03885","-73.86718","104 Main St, Irvington, NY 10533, United States","104",Main St,,Irvington,"10533.0",Westchester,NY,USA,"1","10533",WESTCHESTER,True
"14604",PHARMACY,WESTCHESTER COMPOUNDING PHARMACY INC.,,"274 WHITE PLAINS RD. EASTCHESTER, NY 10709-0000","32859",2014-09-10,2020-09-01,2023-08-31,,"54708.0",,,,True,"1.0","1.0","40.94849","-73.81823","274 White Plains Rd, Eastchester, NY 10709, United States","274",White Plains Rd,,Eastchester,"10709.0",Westchester,NY,USA,"1","10709",WESTCHESTER,True
"14605",PHARMACY,WESTCHESTER COUNTY DEPARTMENT OF HEALTH,,"C/O PHARMACY 134 COURT STREET WHITE PLAINS, NY 10601-0000","27580",2006-01-30,2021-01-01,2023-12-31,,,,,,True,"1.0","1.0","41.0290007","-73.7665249","134 Court St, White Plains, NY 10601, United States","134",Court St,,White Plains,"10601.0",Westchester,NY,USA,"1","10601",WESTCHESTER,True
"14610",PHARMACY,WESTCHESTER MEDICAL CENTER,,"C/O PHARMACY 100 WOODS ROAD VALHALLA, NY 10595-0000","6492",1931-01-01,2022-02-01,2025-01-31,,,,,,True,"1.0","1.0","41.08878","-73.80582","100 Woods Rd, Valhalla, NY 10595, United States","100",Woods Rd,Valhalla,Valhalla,"10595.0",Westchester,NY,USA,"1","10595",WESTCHESTER,False
"14611",PHARMACY,WESTCHESTER PHARMA LLC,ROBBINS PHARMACY,"128 GRAND ST. CROTON-ON-HUDSON, NY 10520-0000","36482",2018-06-15,2021-06-01,2024-05-31,,"45753.0",,,,True,"1.0","1.0","41.20895","-73.88385","128 Grand St, Croton-on-Hudson, NY 10520, United States","128",Grand St,,Croton-on-Hudson,"10520.0",Westchester,NY,USA,"1","10520",WESTCHESTER,True
"14614",PHARMACY,"WESTCHESTER-ELLENVILLE,INC.",,"C/O PHARMACY 10 HEALTHY WAY ELLENVILLE, NY 12428-0000","24914",2001-04-09,2022-05-01,2025-04-30,,,,,,True,"1.0","1.0","41.73243","-74.3804","10 Healthy Way, Ellenville, NY 12428, United States","10",Healthy Way,,Ellenville,"12428.0",Ulster,NY,USA,"1","12428","WESTCHESTER-ELLENVILLE,INC.",True
"14619",PHARMACY,WESTERN NEW YORK BLOODCARE INC,,"1010 MAIN STREET BUFFALO, NY 14202-1102","31796",2013-03-18,2022-03-01,2025-02-28,,"32832.0",,,,True,"1.0","1.0","42.90154","-78.86947","1010 Main St, Buffalo, NY 14202, United States","1010",Main St,Allen,Buffalo,"14202.0",Erie,NY,USA,"1","14202",WESTERN,True
"14620",PHARMACY,WESTERN NEW YORK CHILDREN'S PSYCHIATRIC CENTER,,"C/O PHARMACY 1010 EAST & WEST RD. WEST SENECA, NY 14224-0000","18815",1985-10-07,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.82954","-78.74847","Eastwood Dr, West Seneca, NY 14224, United States",,Eastwood Dr,,West Seneca,"14224.0",Erie,NY,USA,"1","14224",WESTERN,True
"14623",PHARMACY,"WESTFIELD MEMORIAL HOSPITAL, INC.",,"C/O PHARMACY 189 E. MAIN ST. WESTFIELD, NY 14787-0000","16300",1978-12-07,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.32871","-79.57001","189 E Main St, Westfield, NY 14787, United States","189",E Main St,,Westfield,"14787.0",Chautauqua,NY,USA,"1","14787",WESTFIELD,False
"14626",PHARMACY,WESTSIDE FAMILY PHARMACY LLC,,"216 SEYMOUR ST. SYRACUSE, NY 13204-0000","37062",2018-12-05,2021-12-01,2024-11-30,,"49171.0",,,,True,"1.0","1.0","43.04267","-76.15924","216 Seymour St, Syracuse, NY 13204, United States","216",Seymour St,Near Westside,Syracuse,"13204.0",Onondaga,NY,USA,"1","13204",WESTSIDE,True
"14648",PHARMACY,WHITE PLAINS HOSPITAL MEDICAL CENTER,,"41 EAST POST RD. WHITE PLAINS, NY 10601-4699","6421",1931-01-01,2022-02-01,2025-01-31,,"40720.0",,,,True,"1.0","1.0","41.0261","-73.76964","41 E Post Rd, White Plains, NY 10601, United States","41",E Post Rd,,White Plains,"10601.0",Westchester,NY,USA,"1","10601",WHITE,False
"14696",PHARMACY,WINDHAM PHARMA INC.,WINDHAM PHARMACY,"61 STATE ROUTE 296 PO BOX 68 WINDHAM, NY 12496-0000","36063",2018-02-08,2021-02-01,2024-01-31,,,,,,True,"1.0","1.0","42.30436","-74.23014","61 Route 296, Windham, NY 12496, United States","61",Route 296,,Windham,"12496.0",Greene,NY,USA,"1","12496",WINDHAM,True
"14700",PHARMACY,WINDSOR PHARMACY EAST LLC.,,"123 EILEEN WAY SYOSSET, NY 11710-0000","33989",2015-11-04,2021-11-01,2024-10-31,,"54761.0",,,,True,"1.0","1.0","40.80364","-73.52162","123 Eileen Way, Syosset, NY 11791, United States","123",Eileen Way,,Syosset,"11791.0",Nassau,NY,USA,"0","11710",WINDSOR,True
"14701",PHARMACY,WINDSOR PHARMACY NORTH LLC,,"686 STONELEIGH AVE. CARMEL, NY 10512-3923","37341",2019-05-20,2022-05-01,2025-04-30,,"57773.0",,,,True,"1.0","1.0","41.38533","-73.66388","686 Stoneleigh Ave, Carmel, NY 10512, United States","686",Stoneleigh Ave,,Carmel,"10512.0",Putnam,NY,USA,"1","10512",WINDSOR,True
"14704",PHARMACY,WINIFRED MASTERSON BURKE REHABILITATION,"BURKE, WINIFRED MASTERSON, REHABILITATION HOSPITAL","HOSPITAL, THE C/O PHARMACY 785 MAMARONECK AVE. WHITE PLAINS, NY 10605-0000","11052",1965-10-01,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","41.01657","-73.7522","785 Mamaroneck Ave, White Plains, NY 10605, United States","785",Mamaroneck Ave,,White Plains,"10605.0",Westchester,NY,USA,"1","10605",WINIFRED,False
