recId,type,legal_name,trade_name,street_address,registration_number,date_first_registered,registration_begins,registration_ends,establishment_status,supervisor_no,supervisor_name,successor_no,successor_name,active,SeqNumber,seqLength,displayLatitude,displayLongitude,locationLabel,houseNumber,street,district,city,postalCode,county,state,country,zip_code_match,original_zip,name_short,independent,name_simplified,category,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,is_hpsa
11275,PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 5 GARLAND LANE GREENVILLE, NY 12083-0000",24347,1999-04-27,2016-10-01,2018-02-05,TRANSFER,,,,,False,1.0,1.0,42.42568,-74.01776,"5 Garland Ln, Greenville, NY 12083, United States",5,Garland Ln,,Greenville,12083.0,Greene,NY,USA,1,12083,RITE,False,RITE AID OF NEW YORK INC,MAJOR CHAIN,POINT (-74.01776 42.42568),4672,36,039,080201,36039080201,802.01,Census Tract 802.01,G5020,S,100460849,766062,+42.3971063,-074.0148155,True
7059,PHARMACY,KELLY'S PHARMACY INC.,,"34 HOPE PLAZA WEST COXSACKIE, NY 12192-1310",32987,2014-08-01,2020-08-01,2023-07-31,,62946.0,,,,True,1.0,1.0,42.36239,-73.83369,"34 Hope Plz, West Coxsackie, NY 12192, United States",34,Hope Plz,,West Coxsackie,12192.0,Greene,NY,USA,1,12192,KELLY'S,True,KELLY'S PHARMACY INC,INDEPENDENT,POINT (-73.83369 42.36239),1701,36,039,080600,36039080600,806,Census Tract 806,G5020,S,85535951,2597572,+42.3541774,-073.8970698,True
7076,PHARMACY,"KEW GARDENS PHARMACY, INC.",,"81-57 LEFFERTS BLVD. KEW GARDENS, NY 11415-0000",23105,1996-11-22,2019-12-01,2021-03-15,TRANSFER,,,38575,MZ PHARMACY INC./ KEW GARDENS PHARMACY,False,1.0,1.0,40.7080437,-73.8306855,"81-57 Lefferts Blvd, Kew Gardens, NY 11415, United States",81-57,Lefferts Blvd,Kew Gardens,Kew Gardens,11415.0,Queens,NY,USA,1,11415,KEW,True,KEW GARDENS PHARMACY INC,INDEPENDENT,POINT (-73.8306855 40.7080437),2206,36,081,013600,36081013600,136,Census Tract 136,G5020,S,151408,0,+40.7065970,-073.8286538,True
8894,PHARMACY,N & B PHARMACY INC.,,"118-29A METROPOLITAN AVE. KEW GARDENS, NY 11415-0000",25513,2002-11-19,2019-12-01,2022-11-30,,46354.0,,,,True,1.0,1.0,40.70529,-73.82875,"Metropolitan Ave, Kew Gardens, NY 11415, United States",,Metropolitan Ave,Kew Gardens,Kew Gardens,11415.0,Queens,NY,USA,1,11415,N,True,N & B PHARMACY INC,INDEPENDENT,POINT (-73.82875 40.70529),2206,36,081,013600,36081013600,136,Census Tract 136,G5020,S,151408,0,+40.7065970,-073.8286538,True
7088,PHARMACY,KHELLY (NY) II INC.,EASTCHESTER PHARMACY,"2102 EASTCHESTER RD. BRONX, NY 10461-0000",31875,2013-04-12,2022-04-01,2025-03-31,,48921.0,,,,True,1.0,1.0,40.8563,-73.84374,"2102 Eastchester Rd, Bronx, NY 10461, United States",2102,Eastchester Rd,Morris Park,Bronx,10461.0,Bronx,NY,USA,1,10461,KHELLY,True,KHELLY (NY) II INC,INDEPENDENT,POINT (-73.84374 40.8563),2590,36,005,029600,36005029600,296,Census Tract 296,G5020,S,723313,0,+40.8553721,-073.8450221,True
9865,PHARMACY,PATIENT RX SOLUTIONS INC.,RX SOLUTIONS,"1535B STILLWELL AVENUE BRONX, NY 10462-0000",34226,2016-09-29,2016-09-29,2019-08-31,DISCONTINUED,,,,,False,1.0,1.0,40.85388,-73.84274,"1535 Stillwell Ave, Bronx, NY 10461, United States",1535,Stillwell Ave,Morris Park,Bronx,10461.0,Bronx,NY,USA,0,10462,PATIENT,True,PATIENT RX SOLUTIONS INC,INDEPENDENT,POINT (-73.84274 40.85388),2590,36,005,029600,36005029600,296,Census Tract 296,G5020,S,723313,0,+40.8553721,-073.8450221,True
7091,PHARMACY,KHS PHARMACY INC.,COUNTY PHARMACY,"220-08 HEMPSTEAD AVE. QUEENS VILLAGE, NY 11429-0000",25311,2002-05-23,2016-06-01,2017-12-07,TRANSFER,,,35834,G & M BUSINESS INC/ COUNTY PHARMACY,False,1.0,1.0,40.71251,-73.73382,"220-08 Hempstead Ave, Queens Village, NY 11429, United States",220-08,Hempstead Ave,Queens Village,Queens Village,11429.0,Queens,NY,USA,1,11429,KHS,True,KHS PHARMACY INC,INDEPENDENT,POINT (-73.73382 40.71251),4045,36,081,056800,36081056800,568,Census Tract 568,G5020,S,850998,0,+40.7155712,-073.7335746,True
11188,PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY DEPT. 218-35 HEMPSTEAD AVE. QUEENS VILLAGE, NY 11429-1236",22971,1996-07-02,2019-10-01,2022-09-30,,,,,,True,1.0,1.0,40.71383,-73.73671,"218-35 Hempstead Ave, Queens Village, NY 11429, United States",218-35,Hempstead Ave,Queens Village,Queens Village,11429.0,Queens,NY,USA,1,11429,RITE,False,RITE AID OF NEW YORK INC,MAJOR CHAIN,POINT (-73.73671 40.71383),4045,36,081,056800,36081056800,568,Census Tract 568,G5020,S,850998,0,+40.7155712,-073.7335746,True
14149,PHARMACY,"WALGREEN EASTERN CO., INC.",WALGREENS,"218-51 HEMPSTEAD AVE. QUEENS VILLAGE, NY 11429-0000",30309,2010-08-18,2019-08-01,2019-10-14,DISCONTINUED,,,,,False,1.0,1.0,40.7135929,-73.736326,"218-51 Hempstead Ave, Queens Village, NY 11429, United States",218-51,Hempstead Ave,Queens Village,Queens Village,11429.0,Queens,NY,USA,1,11429,WALGREEN,False,WALGREEN EASTERN CO INC,MAJOR CHAIN,POINT (-73.736326 40.7135929),4045,36,081,056800,36081056800,568,Census Tract 568,G5020,S,850998,0,+40.7155712,-073.7335746,True
7104,PHARMACY,KIMRO INC.,KIMRO'S MEDICINE SHOPPE,"511 STATE ST. OGDENSBURG, NY 13669-0000",20034,1988-11-07,2019-12-01,2022-11-30,,57068.0,,,,True,1.0,1.0,44.695,-75.49087,"511 State St, Ogdensburg, NY 13669, United States",511,State St,,Ogdensburg,13669.0,St Lawrence,NY,USA,1,13669,KIMRO,True,KIMRO INC,INDEPENDENT,POINT (-75.49087 44.695),772,36,089,491500,36089491500,4915,Census Tract 4915,G5020,S,1944631,2091763,+44.7011988,-075.4896519,True
11229,PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 908 STATE ST. OGDENSBURG, NY 13369-0000",23438,1997-09-16,2016-10-01,2018-02-12,TRANSFER,,,,,False,1.0,1.0,44.69054,-75.48626,"908 State St, Ogdensburg, NY 13669, United States",908,State St,,Ogdensburg,13669.0,St Lawrence,NY,USA,0,13369,RITE,False,RITE AID OF NEW YORK INC,MAJOR CHAIN,POINT (-75.48626 44.69054),772,36,089,491500,36089491500,4915,Census Tract 4915,G5020,S,1944631,2091763,+44.7011988,-075.4896519,True
7110,PHARMACY,KING COMMUNITY PHARMACY INC,,"161 DREISER LOOP BRONX, NY 10475-0000",33352,2015-02-03,2021-02-01,2024-01-31,,68787.0,,,,True,1.0,1.0,40.87656,-73.82977,"161 Dreiser Loop, Bronx, NY 10475, United States",161,Dreiser Loop,Eastchester,Bronx,10475.0,Bronx,NY,USA,1,10475,KING,True,KING COMMUNITY PHARMACY INC,INDEPENDENT,POINT (-73.82977 40.87656),181,36,005,046207,36005046207,462.07,Census Tract 462.07,G5020,S,188169,0,+40.8773207,-073.8316493,False
7117,PHARMACY,KING KULLEN PHARMACIES CORP.,,"1235 MIDDLE COUNTRY RD. MIDDLE ISLAND, NY 11953-0000",20818,1990-12-17,2020-01-01,2022-12-31,,39692.0,,,,True,1.0,1.0,40.88692,-72.9209,"1235 Middle Country Rd, Middle Island, NY 11953, United States",1235,Middle Country Rd,Middle Island,Middle Island,11953.0,Suffolk,NY,USA,1,11953,KING,False,KING KULLEN PHARMACIES CORP,MAJOR CHAIN,POINT (-72.9209 40.88692),3702,36,103,158403,36103158403,1584.03,Census Tract 1584.03,G5020,S,5673286,0,+40.8968787,-072.9307618,False
7120,PHARMACY,KING KULLEN PHARMACIES CORP.,,"50 N. NEW YORK AVE. HUNTINGTON, NY 11743-0000",21364,1992-07-13,2022-08-01,2025-07-31,,38136.0,,,,True,1.0,1.0,40.88747,-73.41591,"50 New York Ave, Huntington, NY 11743, United States",50,New York Ave,Halesite,Huntington,11743.0,Suffolk,NY,USA,1,11743,KING,False,KING KULLEN PHARMACIES CORP,MAJOR CHAIN,POINT (-73.41591 40.88747),1767,36,103,110300,36103110300,1103,Census Tract 1103,G5020,S,5245884,3965136,+40.8992366,-073.4167395,False
7123,PHARMACY,KING KULLEN PHARMACIES CORP.,,"3284 HEMPSTEAD TPKE. LEVITTOWN, NY 11756-0000",21969,1993-12-29,2020-01-01,2022-12-31,,33250.0,,,,True,1.0,1.0,40.72584,-73.51517,"3284 Hempstead Tpke, Levittown, NY 11756, United States",3284,Hempstead Tpke,,Levittown,11756.0,Nassau,NY,USA,1,11756,KING,False,KING KULLEN PHARMACIES CORP,MAJOR CHAIN,POINT (-73.51517 40.72584),1030,36,059,409200,36059409200,4092,Census Tract 4092,G5020,S,2030541,0,+40.7206375,-073.5137877,False
7136,PHARMACY,KINGDOM RX CORP,TREMONT CHEMIST,"3131 E. TREMONT AVE. BRONX, NY 10461-0000",30359,2010-11-18,2019-11-01,2022-10-31,,52790.0,,,,True,1.0,1.0,40.83809,-73.83471,"3131 E Tremont Ave, Bronx, NY 10461, United States",3131,E Tremont Ave,Schuylerville,Bronx,10461.0,Bronx,NY,USA,1,10461,KINGDOM,True,KINGDOM RX CORP,INDEPENDENT,POINT (-73.83471 40.83809),671,36,005,018400,36005018400,184,Census Tract 184,G5020,S,447412,0,+40.8374159,-073.8292813,True
7141,PHARMACY,"KINGS BRONX, INC.",KINGS PHARMACY,"C/O PHARMACY 545 ST. PAUL'S PLACE BRONX, NY 10456-0000",22841,1996-03-11,2022-04-01,2025-03-31,,,,,,True,1.0,1.0,40.83593,-73.90224,"545 St Pauls Pl, Bronx, NY 10456, United States",545,St Pauls Pl,Claremont-Bathgate,Bronx,10456.0,Bronx,NY,USA,1,10456,KINGS,False,KINGS BRONX INC,HEALTHCARE,POINT (-73.90224 40.83593),666,36,005,016900,36005016900,169,Census Tract 169,G5020,S,92914,0,+40.8377899,-073.9027247,True
9254,PHARMACY,NISHKAM INC.,ST. PAULS NEIGHBORHOOD PHARMACY,"3750A THIRD AVE. BRONX, NY 10456-0000",32079,2013-09-23,2016-09-01,2019-03-08,TRANSFER,,,37136,"SHRI GURUDUTTA DRUGS, INC./ ST. PAULS NEIGHBORHOOD PHARMACY",False,1.0,1.0,40.83618,-73.90234,"3750 3rd Ave, Bronx, NY 10456, United States",3750,3rd Ave,Claremont-Bathgate,Bronx,10456.0,Bronx,NY,USA,1,10456,NISHKAM,True,NISHKAM INC,INDEPENDENT,POINT (-73.90234 40.83618),666,36,005,016900,36005016900,169,Census Tract 169,G5020,S,92914,0,+40.8377899,-073.9027247,True
7148,PHARMACY,KINGS DRUG & SURGICAL CORP.,,"492 CLARKSON AVE. BROOKLYN, NY 11203-0000",23120,1997-02-26,2022-03-01,2025-02-28,,36722.0,,,,True,1.0,1.0,40.6557,-73.94304,"492 Clarkson Ave, Brooklyn, NY 11203, United States",492,Clarkson Ave,East Flatbush,Brooklyn,11203.0,Kings,NY,USA,1,11203,KINGS,True,KINGS DRUG & SURGICAL CORP,INDEPENDENT,POINT (-73.94304 40.6557),4689,36,047,081600,36047081600,816,Census Tract 816,G5020,S,179640,0,+40.6535296,-073.9442053,True
9088,PHARMACY,NEW LIFE PHARMACY LLC.,,"3601 CHURCH AVE BROOKLYN, NY 11203-0000",31578,2013-02-11,2016-02-01,2017-07-24,DISCONTINUED,,,,,False,1.0,1.0,40.65122,-73.94362,"3601 Church Ave, Brooklyn, NY 11203, United States",3601,Church Ave,East Flatbush,Brooklyn,11203.0,Kings,NY,USA,1,11203,NEW,True,NEW LIFE PHARMACY LLC,INDEPENDENT,POINT (-73.94362 40.65122),4689,36,047,081600,36047081600,816,Census Tract 816,G5020,S,179640,0,+40.6535296,-073.9442053,True
7168,PHARMACY,KINGS PARK SLOPE INC.,KINGS SUPER PHARMACY,"357 FLATBUSH AVE. BROOKLYN, NY 11238-0000",19339,1986-12-18,2020-01-01,2022-12-31,,44958.0,,,,True,1.0,1.0,40.67691,-73.97203,"357 Flatbush Ave, Brooklyn, NY 11238, United States",357,Flatbush Ave,Prospect Heights,Brooklyn,11238.0,Kings,NY,USA,1,11238,KINGS,True,KINGS PARK SLOPE INC,INDEPENDENT,POINT (-73.97203 40.67691),5177,36,047,016300,36047016300,163,Census Tract 163,G5020,S,184092,0,+40.6791843,-073.9700051,False
7184,PHARMACY,KINGSBRIDGE PHARMACY CORP.,KINGSBRIDGE PHARMACY,"145 W KINGSBRIDGE RD. BRONX, NY 10468-0000",33981,2015-10-23,2021-10-01,2024-09-30,,30428.0,,,,True,1.0,1.0,40.86943,-73.90329,"145 W Kingsbridge Rd, Bronx, NY 10468, United States",145,W Kingsbridge Rd,Jeromes Park,Bronx,10468.0,Bronx,NY,USA,1,10468,KINGSBRIDGE,True,KINGSBRIDGE PHARMACY CORP,INDEPENDENT,POINT (-73.90329 40.86943),3167,36,005,026701,36005026701,267.01,Census Tract 267.01,G5020,S,69125,0,+40.8693531,-073.9012280,True
11962,PHARMACY,SHAKTI PHARMACY INC.,REAL PHARMACY,"STORE #16 113 WEST KINGSBIDGE ROAD BRONX, NY 10468-0000",26503,2004-02-27,2022-03-01,2025-02-28,,,,,,True,1.0,1.0,40.8686,-73.90166,"113 W Kingsbridge Rd, Bronx, NY 10468, United States",113,W Kingsbridge Rd,Jeromes Park,Bronx,10468.0,Bronx,NY,USA,1,10468,SHAKTI,True,SHAKTI PHARMACY INC,INDEPENDENT,POINT (-73.90166 40.8686),3167,36,005,026701,36005026701,267.01,Census Tract 267.01,G5020,S,69125,0,+40.8693531,-073.9012280,True
7215,PHARMACY,"KIRYAS JOEL PHARMACY, INC.",,"KIRYAS JOEL SHOPPING CTR. 51 FOREST ROAD #211 MONROE, NY 10950-0000",18644,1985-06-11,2022-07-01,2025-06-30,,,,,,True,1.0,1.0,41.34041,-74.17094,"51 Forest Rd, Monroe, NY 10950, United States",51,Forest Rd,,Monroe,10950.0,Orange,NY,USA,1,10950,KIRYAS,True,KIRYAS JOEL PHARMACY INC,INDEPENDENT,POINT (-74.17094 41.34041),1652,36,071,015009,36071015009,150.09,Census Tract 150.09,G5020,S,471341,0,+41.3440081,-074.1748558,True
7219,PHARMACY,KISSENA HEALTH PHARMACY INC.,VITAL PHARMACY,"257 WEST KINGSBRIDGE RD. BRONX, NY 10463-7308",31907,2013-04-25,2019-04-01,2019-04-09,DISCONTINUED,,,,,False,1.0,1.0,40.87311,-73.90524,"257 W Kingsbridge Rd, Bronx, NY 10463, United States",257,W Kingsbridge Rd,Jeromes Park,Bronx,10463.0,Bronx,NY,USA,1,10463,KISSENA,True,KISSENA HEALTH PHARMACY INC,INDEPENDENT,POINT (-73.90524 40.87311),2578,36,005,027300,36005027300,273,Census Tract 273,G5020,S,203161,0,+40.8738983,-073.9032289,False
7224,PHARMACY,KLEIN PHARMACY INC,KLEIN PHARMACY,"123 FIFTH AVENUE PELHAM, NY 10803-1503",28022,2006-10-04,2021-09-01,2024-08-31,,49743.0,,,,True,1.0,1.0,40.913,-73.80913,"123 5th Ave, Pelham, NY 10803, United States",123,5th Ave,,Pelham,10803.0,Westchester,NY,USA,1,10803,KLEIN,True,KLEIN PHARMACY INC,INDEPENDENT,POINT (-73.80913 40.913),75,36,119,005300,36119005300,53,Census Tract 53,G5020,S,1202887,5908,+40.9167438,-073.8064384,False
7238,PHARMACY,KMART CORPORATION,,"C/O PHARMACY 2590 MILITARY RD NIAGARA FALLS, NY 14304-0000",16480,1979-07-17,2016-08-01,2018-07-25,DISCONTINUED,,,,,False,1.0,1.0,43.10676,-78.98551,"2590 Military Rd, Niagara Falls, NY 14304, United States",2590,Military Rd,,Niagara Falls,14304.0,Niagara,NY,USA,1,14304,KMART,False,KMART CORPORATION,MAJOR CHAIN,POINT (-78.98551 43.10676),1018,36,063,022602,36063022602,226.02,Census Tract 226.02,G5020,S,15525897,0,+43.1093667,-078.9696594,False
14505,PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 1577 MILITARY RD. NIAGARA FALLS, NY 14304-0000",24228,1999-01-20,2020-01-01,2022-12-31,,,,,,True,1.0,1.0,43.0948,-78.97001,"1577 Military Rd, Niagara Falls, NY 14304, United States",1577,Military Rd,,Niagara Falls,14304.0,Niagara,NY,USA,1,14304,WEGMAN'S,False,WEGMAN'S FOOD MARKETS INC,MAJOR CHAIN,POINT (-78.97001 43.0948),1018,36,063,022602,36063022602,226.02,Census Tract 226.02,G5020,S,15525897,0,+43.1093667,-078.9696594,False
7239,PHARMACY,KMART CORPORATION,,"C/O PHARMACY 810 PAUL RD. ROCHESTER, NY 14624-0000",16487,1979-07-24,2016-08-01,2017-09-06,DISCONTINUED,,,,,False,1.0,1.0,43.1061843,-77.7486572,"810 Paul Rd, Rochester, NY 14624, United States",810,Paul Rd,,Rochester,14624.0,Monroe,NY,USA,1,14624,KMART,False,KMART CORPORATION,MAJOR CHAIN,POINT (-77.7486572 43.1061843),652,36,055,014501,36055014501,145.01,Census Tract 145.01,G5020,S,6436069,58662,+43.1156192,-077.7605899,False
7247,PHARMACY,KMART CORPORATION,,"C/O PHARMACY 635 DUTCHESS TPKE. POUGHKEEPSIE, NY 12603-0000",16898,1980-09-29,2016-10-01,2017-12-04,DISCONTINUED,,,,,False,1.0,1.0,41.69805,-73.89089,"635 Dutchess Tpke, Poughkeepsie, NY 12603, United States",635,Dutchess Tpke,,Poughkeepsie,12603.0,Dutchess,NY,USA,1,12603,KMART,False,KMART CORPORATION,MAJOR CHAIN,POINT (-73.89089 41.69805),3463,36,027,140301,36027140301,1403.01,Census Tract 1403.01,G5020,S,2881841,57,+41.7038189,-073.8924222,False
7252,PHARMACY,KMART CORPORATION,,"C/O PHARMACY 5151 SUNRISE HWY. BOHEMIA, NY 11716-0000",20965,1991-05-08,2019-06-01,2019-12-03,DISCONTINUED,,,,,False,1.0,1.0,40.76403,-73.09466,"5151 Sunrise Hwy, Bohemia, NY 11716, United States",5151,Sunrise Hwy,Bohemia,Bohemia,11716.0,Suffolk,NY,USA,1,11716,KMART,False,KMART CORPORATION,MAJOR CHAIN,POINT (-73.09466 40.76403),1812,36,103,146607,36103146607,1466.07,Census Tract 1466.07,G5020,S,4278489,0,+40.7739251,-073.0956124,False
8324,PHARMACY,MDS CAPITAL LLC.,,"140 KEYLAND COURT UNIT 27 BOHEMIA, NY 11716-2655",33789,2016-05-09,2022-05-01,2025-04-30,,,,,,True,1.0,1.0,40.77659,-73.09947,"140 Keyland Ct, Bohemia, NY 11716, United States",140,Keyland Ct,Bohemia,Bohemia,11716.0,Suffolk,NY,USA,1,11716,MDS,True,MDS CAPITAL LLC,INDEPENDENT,POINT (-73.09947 40.77659),1812,36,103,146607,36103146607,1466.07,Census Tract 1466.07,G5020,S,4278489,0,+40.7739251,-073.0956124,False
7262,PHARMACY,KMART CORPORATION,,"C/O PHARMACY 2280 OCEAN AVE FARMINGVILLE, NY 11738-0000",22232,1994-10-05,2016-11-01,2019-09-15,DISCONTINUED,,,,,False,1.0,1.0,40.82731,-73.02377,"2280 N Ocean Ave, Farmingville, NY 11738, United States",2280,N Ocean Ave,Medford,Farmingville,11738.0,Suffolk,NY,USA,1,11738,KMART,False,KMART CORPORATION,MAJOR CHAIN,POINT (-73.02377 40.82731),2009,36,103,158606,36103158606,1586.06,Census Tract 1586.06,G5020,S,4397071,0,+40.8278949,-073.0437027,False
12522,PHARMACY,"STOP & SHOP SUPERMARKET COMPANY LLC, THE",STOP & SHOP SUPERMARKET,"C/O PHARMACY 2350 N. OCEAN AVE. FARMINGVILLE, NY 11738-0000",24781,2000-11-06,2022-03-01,2025-02-28,,,,,,True,1.0,1.0,40.82842,-73.02317,"2350 N Ocean Ave, Farmingville, NY 11738, United States",2350,N Ocean Ave,Medford,Farmingville,11738.0,Suffolk,NY,USA,1,11738,STOP,False,STOP & SHOP SUPERMARKET COMPANY LLC THE,MAJOR CHAIN,POINT (-73.02317 40.82842),2009,36,103,158606,36103158606,1586.06,Census Tract 1586.06,G5020,S,4397071,0,+40.8278949,-073.0437027,False
7264,PHARMACY,KMART CORPORATION,,"C/O PHARMACY DEPT. 605 OLD COUNTRY RD. RIVERHEAD, NY 11901-0000",22348,1995-01-26,2016-02-01,2017-10-17,DISCONTINUED,,,,,False,1.0,1.0,40.93355,-72.66104,"605 Old Country Rd, Riverhead, NY 11901, United States",605,Old Country Rd,,Riverhead,11901.0,Suffolk,NY,USA,1,11901,KMART,False,KMART CORPORATION,MAJOR CHAIN,POINT (-72.66104 40.93355),1782,36,103,169800,36103169800,1698,Census Tract 1698,G5020,S,6152145,170472,+40.9250901,-072.6694401,False
8146,PHARMACY,"MARTIN'S DRUGS OF RIVERHEAD, INC.",,"849 OLD COUNTRY RD. RIVERHEAD, NY 11901-0000",19246,1986-10-08,2019-11-01,2022-10-31,,32743.0,,,,True,1.0,1.0,40.93427,-72.66936,"849 Old Country Rd, Riverhead, NY 11901, United States",849,Old Country Rd,,Riverhead,11901.0,Suffolk,NY,USA,1,11901,MARTIN'S,True,MARTIN'S DRUGS OF RIVERHEAD INC,INDEPENDENT,POINT (-72.66936 40.93427),1782,36,103,169800,36103169800,1698,Census Tract 1698,G5020,S,6152145,170472,+40.9250901,-072.6694401,False
13507,PHARMACY,VEVI PHARMACY INC.,BARTH'S DRUG STORE,"32 EAST MAIN STREET RIVERHEAD, NY 11901-0000",34370,2016-03-17,2022-03-01,2025-02-28,,50981.0,,,,True,1.0,1.0,40.91741,-72.66162,"32 E Main St, Riverhead, NY 11901, United States",32,E Main St,,Riverhead,11901.0,Suffolk,NY,USA,1,11901,VEVI,True,VEVI PHARMACY INC,INDEPENDENT,POINT (-72.66162 40.91741),1782,36,103,169800,36103169800,1698,Census Tract 1698,G5020,S,6152145,170472,+40.9250901,-072.6694401,False
7272,PHARMACY,KMART CORPORATION,,"C/O PHARMACY DEPT. 770 BROADWAY NEW YORK, NY 10003-0000",23094,1996-10-23,2019-11-01,2020-01-22,TRANSFER,,,,,False,1.0,1.0,40.73084,-73.9914,"770 Broadway, New York, NY 10003, United States",770,Broadway,Greenwich Village,New York,10003.0,New York,NY,USA,1,10003,KMART,False,KMART CORPORATION,MAJOR CHAIN,POINT (-73.9914 40.73084),2651,36,061,005700,36061005700,57,Census Tract 57,G5020,S,108047,0,+40.7294159,-073.9923910,False
9189,PHARMACY,NEW YORK UNIVERSITY,HEALTH CENTER PHARMACY,"HEALTH CENTER PHARMACY 726 BROADWAY, 4TH FLR. NEW YORK, NY 10003-0000",23424,1997-10-15,2019-11-01,2022-10-31,,,,,,True,1.0,1.0,40.72928,-73.99332,"726 Broadway, New York, NY 10003, United States",726,Broadway,Noho,New York,10003.0,New York,NY,USA,1,10003,NEW,True,NEW YORK UNIVERSITY,HEALTHCARE,POINT (-73.99332 40.72928),2651,36,061,005700,36061005700,57,Census Tract 57,G5020,S,108047,0,+40.7294159,-073.9923910,False
14033,PHARMACY,"WALGREEN EASTERN CO., INC.",WALGREENS,"20 ASTOR PLACE NEW YORK, NY 10003-0000",28702,2007-11-15,2019-08-01,2020-08-31,DISCONTINUED,,,,,False,1.0,1.0,40.72979,-73.9918,"20 Astor Pl, New York, NY 10003, United States",20,Astor Pl,Noho,New York,10003.0,New York,NY,USA,1,10003,WALGREEN,False,WALGREEN EASTERN CO INC,MAJOR CHAIN,POINT (-73.9918 40.72979),2651,36,061,005700,36061005700,57,Census Tract 57,G5020,S,108047,0,+40.7294159,-073.9923910,False
7291,PHARMACY,KMN PHARMACY CORP,OVAL PHARMACY,"255 EAST GUNHILL ROAD BRONX, NY 10467-0000",24537,1999-12-03,2020-01-01,2022-12-31,,53920.0,,,,True,1.0,1.0,40.87993,-73.8757,"255 E Gun Hill Rd, Bronx, NY 10467, United States",255,E Gun Hill Rd,Norwood,Bronx,10467.0,Bronx,NY,USA,1,10467,KMN,True,KMN PHARMACY CORP,INDEPENDENT,POINT (-73.8757 40.87993),191,36,005,043102,36005043102,431.02,Census Tract 431.02,G5020,S,111588,0,+40.8794215,-073.8723023,False
7295,PHARMACY,KNICKERBOCKER CHEMISTS INC.,,"360 KNICKERBOCKER AVE. BROOKLYN, NY 11237-0000",32750,2015-02-27,2021-02-01,2024-01-31,,55639.0,,,,True,1.0,1.0,40.70066,-73.92184,"360 Knickerbocker Ave, Brooklyn, NY 11237, United States",360,Knickerbocker Ave,Bushwick,Brooklyn,11237.0,Kings,NY,USA,1,11237,KNICKERBOCKER,True,KNICKERBOCKER CHEMISTS INC,INDEPENDENT,POINT (-73.92184 40.70066),4663,36,047,042900,36047042900,429,Census Tract 429,G5020,S,168134,0,+40.7017991,-073.9234556,True
11212,PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 355 KNICKERBOCKER AVE. BROOKLYN, NY 11237-3740",23183,1997-02-03,2016-10-01,2018-03-12,TRANSFER,,,,,False,1.0,1.0,40.70087,-73.92174,"355 Knickerbocker Ave, Brooklyn, NY 11237, United States",355,Knickerbocker Ave,Bushwick,Brooklyn,11237.0,Kings,NY,USA,1,11237,RITE,False,RITE AID OF NEW YORK INC,MAJOR CHAIN,POINT (-73.92174 40.70087),4663,36,047,042900,36047042900,429,Census Tract 429,G5020,S,168134,0,+40.7017991,-073.9234556,True
7338,PHARMACY,"KPH HEALTHCARE SERVICES, INC.",KINNEY DRUGS,"C/O PHARMACY 7395 UTICA BLVD. LOWVILLE, NY 13367-1713",13967,1972-11-03,2022-07-01,2025-06-30,,,,,,True,1.0,1.0,43.77759,-75.48476,"7395 Utica Blvd, Lowville, NY 13367, United States",7395,Utica Blvd,,Lowville,13367.0,Lewis,NY,USA,1,13367,KPH,False,KPH HEALTHCARE SERVICES INC,MAJOR CHAIN,POINT (-75.48476 43.77759),4886,36,049,950500,36049950500,9505,Census Tract 9505,G5020,S,269609155,928898,+43.7437007,-075.6157613,True
13665,PHARMACY,"WAL-MART STORES EAST, LP",WAL-MART PHARMACY,"C/O PHARMACY DEPT 7155 STATE ROUTE 12 S LOWVILLE, NY 13367-0000",27686,2005-12-22,2022-05-01,2025-04-30,,,,,,True,1.0,1.0,43.77389,-75.47757,"7155 State Route 12, Lowville, NY 13367, United States",7155,State Route 12,,Lowville,13367.0,Lewis,NY,USA,1,13367,WAL-MART,False,WAL-MART STORES EAST LP,MAJOR CHAIN,POINT (-75.47757 43.77389),4886,36,049,950500,36049950500,9505,Census Tract 9505,G5020,S,269609155,928898,+43.7437007,-075.6157613,True
7340,PHARMACY,"KPH HEALTHCARE SERVICES, INC.",KINNEY DRUGS,"C/O PHARMACY 12 PARK PLACE ST. JOHNSVILLE, NY 13452-0000",17742,1983-04-21,2022-07-01,2025-06-30,,,,,,True,1.0,1.0,42.9977,-74.67836,"12 Park Pl, St Johnsville, NY 13452, United States",12,Park Pl,,St Johnsville,13452.0,Montgomery,NY,USA,1,13452,KPH,False,KPH HEALTHCARE SERVICES INC,MAJOR CHAIN,POINT (-74.67836 42.9977),1928,36,057,072400,36057072400,724,Census Tract 724,G5020,S,43619996,1342387,+43.0045635,-074.6827510,True
